2, 1, 453, 621, 294, 366, 589, 6874325, 4584438, 2873, 106, 26, 55, 2100634, 8980342, 
2, 1, 872, 512576, 239, 233, 477, 6677019, 4415101, 2810, 73, 2, 17, 2105953, 9300271, 
20, 1, 752, 1847, 1444, 2591, 2149, 46574558, 44346413, 2783, 1985, 16, 29, 2152218, 48740372, 
20, 1, 993, 5994, 3438, 5841, 3874, 46571889, 44345104, 2788, 2037, 15, 28, 2125384, 48722281, 
50, 1, 792, 762575, 3402, 4838, 3416, 83662527, 81948867, 2791, 4707, 30, 88, 2058466, 86503632, 
50, 1, 1141, 2454, 3430, 4713, 3358, 83565891, 81917044, 2785, 4670, 29, 79, 1468900, 85057450, 
2, 2, 1129, 654, 1640, 620, 894, 3768282, 2412769, 2830, 67, 2, 3, 1382690, 5158811, 
2, 2, 864, 485, 1153, 416, 551, 3400575, 2284049, 2839, 87, 2, 3, 1113825, 4520800, 
20, 2, 1047, 1756, 7420, 10563, 3157, 22371939, 21044957, 2832, 3166, 16, 36, 1041217, 23443149, 
20, 2, 1076, 1429, 7619, 11001, 2824, 20995919, 20004437, 2859, 3094, 19, 43, 1203042, 22228925, 
50, 2, 1621, 9196, 18834, 32215, 11778, 43974787, 43172750, 2848, 8375, 55, 332, 961753, 45021794, 
50, 2, 2053, 556742, 17249, 28334, 4424, 42266390, 41528080, 2931, 8321, 40, 167, 810686, 43697337, 
2, 8, 3534, 379757, 10848, 552, 2140, 3946772, 2883483, 5616, 1142, 2, 6, 849777, 5200146, 
2, 8, 2250, 1323, 10624, 551, 2171, 3492141, 2578189, 5640, 1145, 3, 4, 802066, 4317918, 
20, 8, 2912, 390612, 72676, 8573, 5244, 23650292, 22883738, 5667, 11270, 22, 114, 910147, 25057529, 
20, 8, 2703, 9005, 74257, 8849, 5341, 23714969, 22975420, 5668, 11407, 22, 114, 780268, 24612603, 
50, 8, 4012, 20934, 172826, 112478, 13323, 58512442, 58007747, 5644, 28716, 63, 927, 893368, 59764733, 
50, 8, 3793, 20337, 171114, 106822, 12856, 58446186, 58017229, 5641, 28873, 50, 917, 862712, 59659301, 
2, 32, 6764, 2842, 125959, 6813, 8692, 3339131, 2515904, 20833, 4213, 5, 8, 734161, 4249421, 
2, 32, 1619, 2812, 123949, 6666, 8826, 3330322, 2513417, 20827, 4379, 4, 9, 734613, 4234026, 
20, 32, 4135, 39758, 888160, 193966, 60222, 24601158, 24934011, 20818, 43305, 47, 820, 969499, 26821888, 
20, 32, 3820, 40767, 893870, 206364, 60603, 24512966, 24886451, 20869, 43331, 78, 824, 779011, 26562503, 
50, 32, 11504, 264258, 2152905, 1027721, 163007, 59618705, 62575350, 20864, 109049, 162, 8435, 1159212, 64535822, 
50, 32, 8226, 381497, 2133112, 1010730, 177931, 58725308, 61693381, 20811, 110022, 131, 8447, 1145422, 63721637, 
2, 128, 2108, 24730, 208585, 29931, 93805, 4504357, 3341025, 81820, 16804, 13, 51, 812214, 5774418, 
2, 128, 1946, 23430, 199227, 28436, 82898, 4496520, 3345745, 82143, 17027, 13, 53, 747144, 5678837, 
20, 128, 14469, 621159, 1377214, 845868, 536211, 32455360, 34358397, 82208, 172355, 124, 8020, 1189721, 37302709, 
20, 128, 15390, 615158, 1601208, 859724, 692606, 32512501, 34837320, 83355, 171447, 471, 7909, 1206015, 37765784, 
50, 128, 23919, 4048164, 3398590, 4923657, 1327238, 79238183, 90095920, 81739, 428696, 515, 92722, 2904389, 96467812, 
50, 128, 23873, 3810138, 3377930, 4938152, 1302446, 79155528, 90007158, 82087, 430273, 325, 91613, 2934655, 96147020, 
2, 1, 425, 508, 253, 235, 739, 6726154, 4462350, 2850, 101, 10, 46, 2073411, 8804732, 
2, 1, 972, 610512, 277, 371, 604, 6779798, 4519866, 2791, 78, 2, 17, 2188016, 9583438, 
20, 1, 814, 2581, 1427, 1823, 1616, 46316115, 44062096, 2797, 2081, 21, 36, 2085700, 48415011, 
20, 1, 878, 4122, 1516, 2400, 2366, 45810224, 43596136, 2798, 2028, 17, 35, 2138884, 47965268, 
50, 1, 952, 647372, 3233, 4393, 3361, 76244038, 74800337, 2854, 4702, 29, 99, 2006940, 78917973, 
50, 1, 1013, 2557, 3657, 8012, 4844, 73758961, 72183927, 2789, 4825, 36, 109, 1331566, 75118369, 
2, 2, 1123, 449216, 1052, 502, 391, 2542203, 1614742, 2856, 80, 2, 4, 904264, 3901693, 
2, 2, 782, 337946, 1115, 415, 347, 2504502, 1637544, 2850, 90, 2, 4, 783490, 3631543, 
20, 2, 941, 432300, 7635, 11124, 1423, 17321200, 16487774, 2856, 3087, 13, 40, 773257, 18553876, 
20, 2, 952, 378755, 7660, 9394, 1451, 17312027, 16477274, 2854, 3084, 11, 40, 771418, 18487646, 
50, 2, 1339, 4202, 18605, 42494, 6228, 44777212, 43997660, 2854, 8198, 33, 177, 860193, 45721535, 
50, 2, 1249, 3621, 18706, 38616, 3437, 43442933, 42661149, 2850, 8271, 39, 163, 802474, 44322359, 
2, 8, 3486, 678, 11081, 171, 1420, 3569830, 2450678, 5657, 1138, 2, 5, 1073646, 4667114, 
2, 8, 2588, 1852, 10634, 622, 1911, 3445027, 2374563, 5582, 1119, 2, 11, 930923, 4400271, 
20, 8, 3502, 83619, 75854, 9709, 6570, 24862724, 24056814, 5579, 11162, 20, 111, 862595, 25921445, 
20, 8, 2708, 10245, 75432, 8832, 5156, 24689463, 23868748, 5567, 11161, 22, 110, 828021, 25636717, 
50, 8, 3699, 20961, 185702, 111641, 15923, 60187380, 59714859, 5576, 28650, 55, 945, 886392, 61446924, 
50, 8, 3749, 29142, 183552, 102077, 13352, 59252193, 58770263, 5608, 28550, 51, 923, 853378, 60472575, 
2, 32, 588, 312180, 137289, 9178, 12413, 3496573, 2486672, 20795, 4292, 4, 10, 852793, 4846115, 
2, 32, 7053, 443992, 137842, 8617, 10200, 3381833, 2485625, 20829, 4275, 5, 9, 798901, 4813556, 
20, 32, 3028, 396708, 1026693, 341626, 94500, 25947696, 26544220, 20837, 43660, 66, 859, 937564, 28813237, 
20, 32, 2646, 386572, 977565, 321290, 69750, 24931323, 25410161, 20786, 43635, 50, 817, 946398, 27700832, 
50, 32, 7475, 300039, 2401599, 1688446, 237149, 61195444, 65248648, 20809, 108718, 126, 8464, 1475008, 67443277, 
50, 32, 7055, 300068, 2356429, 1675607, 185384, 61105136, 65005635, 20797, 108728, 132, 8469, 1637363, 67405168, 
2, 128, 1723, 31488, 240196, 33794, 122771, 4652266, 3512491, 81723, 17161, 14, 48, 909333, 6090517, 
2, 128, 1678, 54039, 259328, 35856, 177088, 4608130, 3569414, 81714, 17515, 1434, 51, 852055, 6088888, 
20, 128, 12673, 1010550, 1683783, 1420445, 893315, 34007842, 36478775, 154631, 170922, 155, 7935, 1511584, 40873835, 
20, 128, 13337, 1007343, 1823486, 1406370, 936562, 32951256, 36438451, 81734, 171126, 432, 8209, 1414361, 39814216, 
50, 128, 21688, 4503843, 4078652, 7596958, 2050484, 79431884, 95391955, 82050, 426110, 351, 92793, 4013396, 102298209, 
50, 128, 21710, 4330468, 4016627, 7585767, 2067187, 79335498, 95243400, 81730, 426761, 322, 92817, 3983239, 101942126, 
